600.0,3089.0,3089.0,0.668380975723,0.158745795488,0.351780712605,0.0188159793615,0.0306551996619,0.189230501652,0.00622363202274,0.00419089477509,5.33933019638,0.761953771114,182.527999878,0.388110011816,0.0,3089.0,0.0
900.0,3089.0,3089.0,0.739128828049,0.164336651564,0.360929787159,0.0190654974431,0.0326603390276,0.196537494659,0.0020724767819,0.00418898742646,5.1726398468,0.33605363965,187.960998535,0.396634310484,0.0,3089.0,0.0
1200.0,3089.0,3089.0,0.558318018913,0.164920300245,0.362984985113,0.0191322173923,0.0333516001701,0.189971998334,0.000704742968082,0.00418803282082,4.69265985489,0.0939048230648,194.289001465,0.424708992243,0.0,3089.0,0.0
1500.0,3090.0,3090.0,0.539101004601,0.156563207507,0.338543891907,0.0178556088358,0.0312834307551,0.189650207758,0.00136283878237,0.00418803282082,4.08129024506,0.243071526289,216.098999023,0.53352200985,0.0,3090.0,0.0
1800.0,3089.0,3089.0,0.95918738842,0.187370613217,0.415751993656,0.0209733191878,0.0372444689274,0.223219662905,0.00756811723113,0.00418994110078,6.10956001282,0.98555713892,198.815002441,0.405335992575,0.0,3089.0,0.0
2100.0,3090.0,3090.0,1.21066701412,0.206956773996,0.467050611973,0.0230057295412,0.0412498004735,0.23469209671,0.00449654879048,0.00418994110078,6.93864011765,0.557349860668,225.716003418,0.469581007957,0.0,3090.0,0.0
2400.0,3089.0,3089.0,0.418271005154,0.170289561152,0.375984787941,0.021387886256,0.038557279855,0.217729702592,0.00159636395983,0.0041870791465,4.90585613251,0.18030308187,325.053009033,0.879410028458,0.0,3089.0,0.0
2700.0,3089.0,3089.0,0.636748015881,0.173151105642,0.382267594337,0.0198249202222,0.0348422005773,0.213660001755,0.00160971120931,0.00418231030926,5.84396791458,0.240229263902,224.746994019,0.514477014542,0.0,3089.0,0.0
3000.0,3089.0,3089.0,0.603121995926,0.161668494344,0.360350608826,0.0186040811241,0.0318026393652,0.192229002714,0.000617010518909,0.00418517226353,5.09824991226,0.0901249796152,195.169006348,0.425204992294,0.0,3089.0,0.0
3300.0,3089.0,3089.0,0.806979000568,0.168495506048,0.377811014652,0.0187205299735,0.0314058698714,0.186713993549,0.000928951776586,0.00418421858922,5.33264017105,0.138833358884,184.440002441,0.393745988607,0.0,3089.0,0.0
3600.0,3090.0,3090.0,0.61748701334,0.155933529139,0.345855802298,0.018228141591,0.0301411002874,0.182026997209,0.00247667799704,0.0041889892891,4.44568395615,0.405033916235,207.026000977,0.497884005308,0.0,3090.0,0.0
3900.0,3089.0,3089.0,0.753486990929,0.170334294438,0.375622987747,0.0199488848448,0.0340999998152,0.200283005834,0.00357904471457,0.0041908971034,5.32304000854,0.486449837685,206.136001587,0.455949991941,0.0,3089.0,0.0
4200.0,3090.0,3090.0,0.51531201601,0.160236001015,0.355736494064,0.0187804605812,0.0322034992278,0.18999299407,0.00121496163774,0.00419280538335,4.69016981125,0.182829365134,215.988998413,0.507004022598,0.0,3090.0,0.0
4500.0,3090.0,3090.0,1.54077541828,0.20595189929,0.451327711344,0.0235073938966,0.0406078994274,0.319330990314,0.0255280844867,0.0041899420321,10.7705802917,3.32173085213,256.136108398,0.471258997917,0.0,3090.0,0.0
4800.0,3090.0,3090.0,2.08728289604,0.27270039916,0.632585406303,0.0338818095624,0.0610429793596,0.319504708052,0.00307653751224,0.00419280165806,10.7421598434,0.458484172821,269.45300293,0.507849991322,0.0,3090.0,0.0
